point_id,latitude,longitude,Code,ratio_cs_sr,organic_carbon_b0,organic_carbon_b10,clay_fraction_0_30,clay_fraction_30_60,sand_fraction_b0,sand_fraction_b10,bulk_density_b0,bulk_density_b10,soil_pH_b0,soil_pH_b10,elevation_m,slope_deg_final,twi_scaled,cs137_kBq_m2,sr90_kBq_m2,k40_Bq_kg,ra226_Bq_kg,th232_Bq_kg,scenario_name
275,50.943449,29.876318,1566,6.48,3.0,3.0,17.0,19.0,55.0,55.0,131.0,130.0,64.0,64.0,146.0,9.2,5.46,44.66,8.363999999999999,40.0,14.0,9.0,remediation_light
276,50.94224,29.97181,1575,14.5,7.0,6.0,18.0,20.0,51.0,52.0,123.0,124.0,67.0,67.0,111.0,1.6,8.1,45.64,3.8249999999999997,52.0,8.0,5.0,remediation_light
277,50.935984,29.481144,1586,30.5,4.0,4.0,19.0,20.0,57.0,57.0,133.0,132.0,63.0,63.0,166.0,5.6,5.97,17.57,0.7012499999999999,190.0,13.0,11.0,remediation_light
278,50.935984,29.523983,1589,14.0,4.0,4.0,18.0,20.0,60.0,60.0,136.0,135.0,63.0,63.0,162.0,3.8,6.89,14.489999999999998,1.258,220.0,16.0,16.0,remediation_light
279,50.936001,29.566834,1592,13.8,4.0,4.0,18.0,20.0,64.0,65.0,138.0,137.0,64.0,64.0,160.0,6.3,6.12,12.179999999999998,1.071,270.0,16.0,17.0,remediation_light
280,50.935984,29.609661,1595,16.0,4.0,5.0,13.0,14.0,68.0,68.0,127.0,129.0,62.0,62.0,159.0,14.9,5.15,19.669999999999998,1.4875,43.0,6.0,4.0,remediation_light
281,50.93602,29.65263,1599,13.5,6.0,6.0,16.0,18.0,58.0,59.0,122.0,129.0,64.0,64.0,152.0,7.8,6.07,12.04,1.0795,46.0,6.0,4.0,remediation_light
282,50.936559,29.695122,1602,12.5,6.0,5.0,13.0,15.0,75.0,76.0,124.0,126.0,60.0,60.0,167.0,22.5,5.0,19.04,1.8444999999999998,60.0,7.0,5.0,remediation_light
283,50.93682,29.73937,1605,14.0,10.0,9.0,11.0,13.0,73.0,74.0,111.0,120.0,54.0,54.0,157.0,29.5,4.56,13.72,1.19,107.0,22.0,8.0,remediation_light
284,50.935877,29.780267,1608,6.03,11.0,11.0,13.0,14.0,65.0,65.0,117.0,120.0,55.0,55.0,161.0,29.0,5.39,18.06,3.638,150.0,8.0,6.0,remediation_light
285,50.93575,29.82374,1611,13.0,4.0,5.0,11.0,12.0,67.0,67.0,132.0,132.0,58.0,58.0,157.0,18.8,5.06,20.37,1.9040000000000001,50.0,9.0,4.5,remediation_light
286,50.935984,29.866694,1614,5.81,4.0,5.0,20.0,21.0,54.0,53.0,129.0,128.0,65.0,65.0,147.0,6.0,5.91,23.169999999999998,4.8365,140.0,8.0,8.0,remediation_light
287,50.93631,29.88148,1615,6.39,4.0,4.0,17.0,18.0,52.0,52.0,129.0,128.0,67.0,67.0,142.0,10.7,5.28,28.559999999999995,5.423,240.0,17.0,24.0,remediation_light
288,50.936001,29.895249,1618,7.02,4.0,4.0,17.0,19.0,45.0,45.0,124.0,123.0,69.0,69.0,136.0,11.4,5.84,33.949999999999996,5.8735,202.0,15.0,17.0,remediation_light
289,50.93622,29.90966,1621,3.84,5.0,4.0,18.0,19.0,46.0,46.0,126.0,126.0,70.0,70.0,114.0,25.9,5.39,16.24,5.1339999999999995,198.0,16.0,15.0,remediation_light
290,50.93609,29.95312,1624,2.48,8.0,7.0,19.0,20.0,47.0,46.0,127.0,126.0,66.0,66.0,110.0,1.3,7.61,36.4,17.849999999999998,96.0,13.0,16.0,remediation_light
291,50.936169,29.997449,1627,17.8,6.0,6.0,14.0,15.0,72.0,72.0,112.0,117.0,54.0,54.0,140.0,16.0,5.03,40.67,2.771,50.0,8.0,4.0,remediation_light
292,50.93582,30.03905,1630,4.86,6.0,5.0,11.0,12.0,76.0,76.0,116.0,124.0,52.0,53.0,126.0,38.1,4.19,47.31999999999999,11.815,50.0,9.0,4.0,remediation_light
293,50.935984,30.080888,1633,4.06,4.0,4.0,14.0,15.0,58.0,58.0,129.0,129.0,62.0,62.0,114.0,4.0,6.62,81.19999999999999,24.395,71.0,14.0,8.0,remediation_light
294,50.93321,29.63793,1641,4.68,4.0,5.0,16.0,18.0,56.0,55.0,131.0,129.0,65.0,66.0,135.0,6.6,6.52,13.44,3.4764999999999997,65.0,12.0,8.0,remediation_light
295,50.93013,29.96157,1647,2.78,5.0,5.0,19.0,21.0,50.0,49.0,126.0,124.0,66.0,66.0,117.0,14.9,5.23,27.02,11.815,60.0,6.0,5.0,remediation_light
296,50.92674,29.89579,1663,4.55,4.0,4.0,19.0,21.0,46.0,46.0,128.0,127.0,66.0,66.0,139.0,10.0,5.78,11.27,3.0004999999999997,223.0,14.0,13.0,remediation_light
297,50.92687,29.49577,1698,15.6,5.0,5.0,19.0,20.0,60.0,60.0,132.0,130.0,65.0,65.0,161.0,7.3,6.9,12.67,0.9859999999999999,239.0,18.0,18.0,remediation_light
298,50.92461,29.51027,1705,8.48,5.0,5.0,17.0,19.0,58.0,58.0,135.0,133.0,65.0,65.0,163.0,4.6,7.17,17.5,2.5075000000000003,113.0,9.0,8.0,remediation_light
299,50.92474,29.523996,1708,18.6,5.0,5.0,18.0,19.0,64.0,63.0,136.0,134.0,63.0,63.0,155.0,15.4,6.22,19.389999999999997,1.258,171.0,12.0,9.0,remediation_light
300,50.92395,29.65255,1711,6.5,5.0,5.0,17.0,19.0,56.0,56.0,134.0,132.0,65.0,65.0,135.0,14.2,5.55,16.31,3.043,80.0,11.0,6.0,remediation_light
301,50.9239,29.70967,1715,11.4,4.0,4.0,14.0,16.0,68.0,68.0,136.0,135.0,59.0,59.0,145.0,26.9,4.79,16.45,1.751,120.0,13.0,8.0,remediation_light
302,50.924011,29.723902,1718,5.74,4.0,4.0,14.0,16.0,68.0,68.0,137.0,137.0,59.0,59.0,146.0,9.5,5.86,10.43,2.2015,131.0,12.0,9.0,remediation_light
303,50.92377,29.85221,1723,3.74,5.0,5.0,19.0,21.0,49.0,49.0,128.0,127.0,67.0,67.0,143.0,3.6,6.74,12.389999999999999,4.029,240.0,22.0,19.0,remediation_light
304,50.921013,29.571594,1735,1.95,4.0,4.0,16.0,18.0,66.0,66.0,135.0,135.0,61.0,61.0,156.0,7.9,5.88,10.92,6.816999999999999,159.0,12.0,11.0,remediation_light
305,50.921013,29.538276,1737,11.1,4.0,4.0,17.0,18.0,70.0,70.0,131.0,131.0,62.0,62.0,155.0,10.5,5.62,10.78,1.1729999999999998,159.0,13.0,11.0,remediation_light
306,50.91805,29.63337,1753,9.27,4.0,4.0,14.0,16.0,63.0,63.0,136.0,136.0,64.0,64.0,139.0,8.9,6.66,5.718999999999999,0.7497,91.0,9.0,5.0,remediation_light
307,50.91794,29.66702,1757,6.95,4.0,4.0,19.0,20.0,60.0,60.0,134.0,133.0,63.0,63.0,130.0,4.0,6.96,9.799999999999999,1.7084999999999997,60.0,13.0,11.0,remediation_light
308,50.91771,29.83874,1769,7.14,2.0,3.0,16.0,18.0,61.0,60.0,133.0,132.0,64.0,64.0,145.0,4.8,6.79,17.919999999999998,3.043,230.0,12.0,13.0,remediation_light
309,50.91783,29.8523,1772,3.35,3.0,3.0,18.0,19.0,59.0,58.0,133.0,132.0,64.0,64.0,140.0,9.9,5.26,5.999,2.176,130.0,18.0,10.0,remediation_light
310,50.918015,29.952364,1782,3.33,8.0,10.0,17.0,19.0,41.0,41.0,131.0,131.0,69.0,69.0,115.0,5.7,6.55,32.199999999999996,11.73,545.0,6.0,4.5,remediation_light
311,50.91496,29.96711,1793,3.33,5.0,4.0,17.0,19.0,59.0,59.0,134.0,132.0,65.0,65.0,116.0,2.4,6.81,39.269999999999996,14.364999999999998,53.0,5.5,5.3,remediation_light
312,50.91552,29.93895,1799,6.64,5.0,4.0,17.0,19.0,51.0,51.0,133.0,131.0,66.0,66.0,116.0,2.0,7.65,35.91,6.579,53.0,6.0,5.0,remediation_light
313,50.915,29.84282,1803,9.81,3.0,3.0,17.0,19.0,56.0,56.0,138.0,139.0,64.0,64.0,136.0,33.1,4.26,17.29,2.142,160.0,14.0,10.0,remediation_light
314,50.91491,29.64777,1807,16.4,5.0,5.0,15.0,17.0,57.0,57.0,130.0,130.0,67.0,67.0,146.0,10.1,5.23,12.95,0.9604999999999999,120.0,8.0,7.0,remediation_light
315,50.91179,29.6682,1811,13.0,4.0,4.0,17.0,19.0,53.0,53.0,136.0,134.0,63.0,63.0,130.0,9.2,6.07,11.829999999999998,1.105,80.0,7.0,6.0,remediation_light
316,50.908769,30.064622,1824,5.95,7.0,7.0,12.0,13.0,72.0,73.0,125.0,131.0,55.0,55.0,142.0,45.0,3.68,41.019999999999996,8.372499999999999,68.0,13.0,7.0,remediation_light
317,50.908879,30.037079,1826,6.3,4.0,5.0,14.0,15.0,74.0,74.0,120.0,126.0,56.0,56.0,140.0,7.9,5.92,54.949999999999996,10.625,42.0,7.0,4.0,remediation_light
318,50.909004,29.99518,1829,3.94,4.0,4.0,15.0,16.0,63.0,63.0,119.0,121.0,65.0,65.0,122.0,6.4,5.92,22.75,7.0125,35.0,8.0,8.0,remediation_light
319,50.908862,29.950215,1833,3.0,5.0,6.0,16.0,17.0,59.0,60.0,134.0,133.0,64.0,64.0,116.0,3.7,6.83,21.279999999999998,8.67,72.0,10.0,10.0,remediation_light
320,50.91015,29.90946,1836,4.79,5.0,5.0,20.0,21.0,48.0,48.0,127.0,127.0,68.0,68.0,118.0,7.8,6.12,8.399999999999999,2.125,108.0,8.0,10.0,remediation_light
321,50.910072,29.86494,1839,6.2,5.0,5.0,21.0,23.0,42.0,42.0,129.0,130.0,67.0,67.0,112.0,2.1,7.01,17.29,3.383,85.0,14.0,9.0,remediation_light
322,50.909023,29.838133,1842,2.82,3.0,4.0,17.0,18.0,59.0,58.0,134.0,135.0,62.0,62.0,136.0,15.6,5.27,11.129999999999999,4.8025,200.0,21.0,35.0,remediation_light
323,50.909004,29.823855,1843,7.96,4.0,4.0,11.0,13.0,73.0,73.0,129.0,133.0,61.0,61.0,153.0,11.2,5.44,12.879999999999999,1.9635,84.0,11.0,6.0,remediation_light
324,50.9085,29.780774,1846,8.14,8.0,10.0,13.0,14.0,72.0,71.0,116.0,120.0,55.0,55.0,162.0,19.0,5.16,11.829999999999998,1.7594999999999998,40.0,6.0,4.0,remediation_light
325,50.908987,29.736924,1849,12.4,10.0,9.0,12.0,14.0,74.0,73.0,115.0,121.0,55.0,55.0,176.0,17.8,4.72,13.72,1.343,36.0,8.0,7.0,remediation_light
326,50.908891,29.695276,1852,9.5,6.0,5.0,14.0,16.0,75.0,75.0,121.0,127.0,54.0,54.0,148.0,18.5,5.04,8.19,1.0454999999999999,35.0,8.0,4.0,remediation_light
327,50.90976,29.6514,1857,10.5,4.0,3.0,15.0,16.0,57.0,58.0,136.0,134.0,63.0,63.0,150.0,6.6,6.08,9.45,1.105,80.0,6.0,5.0,remediation_light
328,50.909185,29.610752,1860,9.05,4.0,4.0,18.0,20.0,65.0,65.0,135.0,134.0,66.0,66.0,154.0,10.9,5.18,9.1,1.224,259.0,19.0,15.0,remediation_light
329,50.909004,29.566716,1864,13.1,4.0,4.0,14.0,15.0,59.0,60.0,130.0,129.0,66.0,66.0,156.0,2.5,7.05,10.219999999999999,0.9435,132.0,14.0,12.0,remediation_light
330,50.90913,29.52413,1867,35.5,4.0,4.0,16.0,18.0,60.0,60.0,134.0,132.0,66.0,66.0,162.0,9.5,5.47,10.01,0.34255,110.0,12.0,6.0,remediation_light
331,50.909023,29.48116,1870,17.4,4.0,4.0,19.0,21.0,59.0,59.0,134.0,133.0,63.0,63.0,172.0,0.9,8.13,16.31,1.139,260.0,18.0,22.0,remediation_light
332,50.90598,29.6809,1873,7.05,5.0,5.0,14.0,16.0,60.0,60.0,137.0,135.0,63.0,63.0,136.0,39.2,4.72,11.76,2.0229999999999997,131.0,9.0,8.0,remediation_light
333,50.9006,29.61066,1890,19.4,3.0,4.0,17.0,19.0,64.0,64.0,142.0,140.0,61.0,61.0,148.0,14.3,4.96,25.9,1.6235,116.0,12.0,6.0,remediation_light
334,50.900031,29.995201,1918,2.48,6.0,5.0,14.0,16.0,70.0,70.0,114.0,123.0,59.0,59.0,141.0,45.0,3.63,21.84,10.709999999999999,20.0,4.0,3.0,remediation_light
335,50.897033,29.502,1928,7.95,3.0,3.0,18.0,19.0,70.0,70.0,138.0,136.0,60.0,60.0,171.0,3.4,6.59,14.139999999999999,2.159,195.0,15.0,13.0,remediation_light
336,50.8945,29.7048,1933,13.3,5.0,4.0,14.0,16.0,70.0,70.0,134.0,135.0,60.0,61.0,125.0,17.4,5.06,13.649999999999999,1.2495,84.0,7.0,5.0,remediation_light
337,50.89129,29.61509,1969,9.01,4.0,4.0,14.0,16.0,70.0,70.0,134.0,134.0,62.0,62.0,144.0,14.3,5.35,19.179999999999996,2.584,89.5,9.0,6.0,remediation_light
338,50.885522,29.986943,1985,3.54,4.0,4.0,15.0,17.0,66.0,66.0,128.0,128.0,64.0,64.0,121.0,13.2,5.38,39.129999999999995,13.43,70.0,9.0,6.0,remediation_light
339,50.885042,29.885729,1988,6.57,5.0,5.0,20.0,21.0,65.0,65.0,135.0,133.0,64.0,64.0,123.0,19.5,5.25,30.94,5.7205,80.0,7.0,4.5,remediation_light
340,50.88525,29.71897,1989,31.7,5.0,5.0,17.0,19.0,63.0,63.0,138.0,137.0,62.0,62.0,125.0,8.3,5.6,18.34,0.7038,80.0,9.0,5.0,remediation_light
341,50.88231,29.5246,1995,19.5,5.0,5.0,12.0,14.0,75.0,75.0,127.0,128.0,58.0,58.0,163.0,6.8,6.46,9.799999999999999,0.612,93.0,9.0,5.0,remediation_light
342,50.88234,29.53874,1996,19.2,4.0,4.0,16.0,18.0,76.0,76.0,136.0,135.0,59.0,59.0,157.0,16.0,4.77,10.01,0.63495,124.0,11.0,7.5,remediation_light
343,50.88215,29.55243,1999,12.6,4.0,4.0,16.0,17.0,66.0,66.0,136.0,136.0,62.0,62.0,150.0,16.1,5.46,6.132,0.5932999999999999,106.0,16.0,7.0,remediation_light
344,50.88246,29.56604,2001,14.1,4.0,5.0,14.0,15.0,75.0,75.0,126.0,128.0,57.0,57.0,146.0,17.6,5.94,13.86,1.1985,126.0,13.5,10.0,remediation_light
345,50.882024,29.609562,2004,12.4,5.0,5.0,11.0,12.0,74.0,74.0,122.0,129.0,56.0,56.0,146.0,15.1,5.57,12.25,1.19,61.0,8.0,3.0,remediation_light
346,50.881535,29.653384,2007,2.08,6.0,5.0,11.0,12.0,74.0,75.0,119.0,124.0,57.0,57.0,149.0,45.0,4.31,10.5,6.12,661.0,6.0,4.0,remediation_light
347,50.88203,29.69548,2010,12.7,5.0,5.0,13.0,15.0,76.0,76.0,130.0,130.0,54.0,54.0,131.0,44.6,4.31,13.86,1.326,71.0,7.0,5.0,remediation_light
348,50.88208,29.73746,2014,12.5,5.0,4.0,16.0,18.0,74.0,74.0,126.0,131.0,57.0,57.0,146.0,29.8,4.76,23.94,2.3375,84.0,10.0,8.0,remediation_light
349,50.882024,29.781016,2017,16.3,5.0,5.0,15.0,15.0,74.0,74.0,124.0,126.0,56.0,56.0,157.0,15.6,4.82,22.47,1.6744999999999999,60.0,4.0,3.4,remediation_light
350,50.882024,29.823794,2020,15.0,8.0,8.0,12.0,13.0,74.0,75.0,115.0,123.0,54.0,54.0,140.0,26.2,4.53,18.83,1.5215,83.0,8.5,6.0,remediation_light
351,50.882024,29.866694,2023,9.24,5.0,7.0,20.0,21.0,53.0,53.0,130.0,129.0,65.0,65.0,114.0,6.2,5.63,22.189999999999998,2.9155,53.0,11.0,4.5,remediation_light
352,50.882044,29.909528,2028,5.53,5.0,5.0,13.0,14.0,79.0,79.0,118.0,125.0,55.0,55.0,154.0,33.9,4.51,25.34,5.5675,71.0,13.0,5.0,remediation_light
353,50.882024,29.952371,2031,4.58,7.0,7.0,13.0,14.0,75.0,75.0,119.0,124.0,56.0,56.0,141.0,8.8,5.37,22.959999999999997,6.086,40.0,6.0,5.0,remediation_light
354,50.882044,29.995201,2035,6.6,6.0,6.0,14.0,16.0,74.0,75.0,125.0,131.0,60.0,60.0,139.0,27.1,4.41,20.79,3.8249999999999997,54.0,5.0,4.0,remediation_light
355,50.882024,30.080888,2041,4.99,5.0,5.0,13.0,14.0,73.0,73.0,121.0,127.0,57.0,57.0,136.0,27.5,4.7,23.099999999999998,5.6185,40.0,10.0,4.0,remediation_light
356,50.879047,29.87621,2044,2.67,5.0,5.0,20.0,21.0,56.0,56.0,130.0,129.0,64.0,64.0,126.0,20.0,5.18,19.529999999999998,8.84,118.0,8.0,9.0,remediation_light
357,50.879047,29.847653,2046,5.33,5.0,5.0,17.0,19.0,64.0,64.0,129.0,129.0,63.0,63.0,115.0,4.8,6.5,22.049999999999997,5.015000000000001,78.0,16.0,5.0,remediation_light
358,50.873052,29.838133,2075,4.82,5.0,5.0,18.0,19.0,56.0,56.0,125.0,125.0,64.0,64.0,118.0,10.0,5.51,8.049999999999999,2.0229999999999997,52.0,8.0,4.5,remediation_light
359,50.87312,29.54792,2096,11.7,4.0,4.0,15.0,17.0,77.0,78.0,133.0,134.0,59.0,59.0,173.0,31.5,4.19,12.25,1.275,57.0,12.0,5.0,remediation_light
360,50.870054,29.86669,2102,8.86,3.0,4.0,17.0,18.0,47.0,47.0,122.0,126.0,61.0,61.0,134.0,12.4,5.8,25.479999999999997,3.4935,100.0,22.0,7.0,remediation_light
361,50.87019,29.99148,2104,3.41,5.0,5.0,15.0,16.0,74.0,74.0,128.0,129.0,58.0,58.0,127.0,27.1,4.77,19.389999999999997,6.910500000000001,60.0,7.0,5.0,remediation_light
362,50.86394,29.73887,2127,3.16,5.0,5.0,20.0,21.0,57.0,57.0,132.0,132.0,65.0,65.0,118.0,4.5,6.62,24.009999999999998,9.265,116.0,17.0,13.0,remediation_light
363,50.86406,29.852412,2135,12.5,4.0,4.0,17.0,18.0,61.0,62.0,128.0,129.0,63.0,63.0,117.0,19.4,4.7,19.669999999999998,1.9124999999999999,84.0,16.0,6.0,remediation_light
364,50.86422,29.995201,2145,3.03,5.0,5.0,14.0,16.0,73.0,74.0,131.0,131.0,61.0,61.0,127.0,26.5,5.33,30.94,12.41,76.0,7.0,6.0,remediation_light
365,50.86163,30.05635,2153,4.56,4.0,4.0,17.0,19.0,59.0,58.0,133.0,131.0,65.0,65.0,126.0,5.2,6.17,36.89,9.86,65.0,8.0,6.0,remediation_light
366,50.86114,29.55719,2160,12.1,4.0,4.0,16.0,17.0,63.0,63.0,133.0,132.0,64.0,64.0,163.0,17.0,5.01,15.959999999999999,1.5979999999999999,136.0,13.0,9.0,remediation_light
367,50.855044,30.066608,2176,3.4,5.0,5.0,17.0,17.0,51.0,51.0,131.0,131.0,68.0,68.0,125.0,6.2,6.68,17.429999999999996,6.2475,90.0,9.0,5.0,remediation_light
368,50.85485,30.03866,2179,11.2,6.0,5.0,15.0,17.0,65.0,65.0,122.0,127.0,61.0,61.0,135.0,11.9,5.72,29.54,3.2129999999999996,70.0,6.0,5.0,remediation_light
369,50.85492,29.99515,2182,4.26,4.0,4.0,15.0,17.0,65.0,65.0,131.0,128.0,65.0,65.0,132.0,12.3,5.45,45.35999999999999,12.92,150.0,13.0,10.0,remediation_light
370,50.85538,29.98096,2185,7.39,4.0,4.0,18.0,20.0,64.0,63.0,132.0,130.0,65.0,65.0,126.0,14.7,5.6,32.69,5.3805,120.0,11.0,8.0,remediation_light
371,50.85519,29.96151,2187,17.9,4.0,4.0,19.0,21.0,59.0,59.0,135.0,134.0,66.0,66.0,129.0,11.5,5.86,53.199999999999996,3.6125,120.0,9.0,9.0,remediation_light
372,50.85513,29.9514,2188,6.17,4.0,4.0,18.0,19.0,57.0,57.0,130.0,130.0,67.0,67.0,134.0,1.6,7.18,29.119999999999997,5.7375,170.0,11.0,10.0,remediation_light
373,50.855044,29.909532,2191,3.84,4.0,4.0,17.0,18.0,64.0,64.0,129.0,128.0,62.0,63.0,145.0,16.8,5.89,19.11,6.034999999999999,160.0,11.0,10.0,remediation_light
374,50.855067,29.86669,2194,16.7,6.0,6.0,10.0,11.0,77.0,78.0,115.0,123.0,54.0,54.0,163.0,11.4,5.87,17.639999999999997,1.2834999999999999,45.0,7.0,5.0,remediation_light
375,50.85502,29.824691,2197,5.53,7.0,7.0,18.0,20.0,47.0,47.0,129.0,130.0,65.0,65.0,114.0,3.8,6.57,24.429999999999996,5.363499999999999,38.0,8.0,4.0,remediation_light
376,50.8553,29.78149,2200,9.44,8.0,8.0,16.0,18.0,64.0,64.0,116.0,122.0,55.0,55.0,138.0,26.6,5.03,14.279999999999998,1.836,55.0,7.0,5.0,remediation_light
377,50.85599,29.73814,2203,6.87,6.0,5.0,20.0,21.0,48.0,48.0,132.0,131.0,67.0,67.0,118.0,6.3,5.89,14.139999999999999,2.5075000000000003,70.0,9.0,6.0,remediation_light
378,50.85507,29.72476,2206,5.5,5.0,5.0,19.0,21.0,56.0,56.0,129.0,128.0,67.0,67.0,116.0,7.4,6.53,14.35,3.1705,96.0,15.0,6.0,remediation_light
379,50.85513,29.70952,2209,9.19,4.0,4.0,18.0,19.0,58.0,58.0,131.0,131.0,63.0,63.0,127.0,20.6,5.25,15.749999999999998,2.074,80.0,6.0,4.0,remediation_light
380,50.85502,29.69525,2210,10.1,5.0,5.0,14.0,15.0,71.0,70.0,117.0,123.0,57.0,58.0,169.0,38.7,3.92,13.089999999999998,1.5725,67.0,7.0,4.0,remediation_light
381,50.855044,29.652408,2213,22.8,7.0,7.0,12.0,13.0,74.0,74.0,117.0,123.0,54.0,54.0,159.0,42.3,3.81,15.889999999999999,0.8482999999999999,60.0,8.0,4.0,remediation_light
382,50.855067,29.60967,2216,28.7,7.0,7.0,11.0,12.0,76.0,75.0,123.0,128.0,55.0,55.0,175.0,25.8,4.26,10.989999999999998,0.46495000000000003,50.0,7.0,6.0,remediation_light
383,50.855485,29.566641,2219,2.83,4.0,4.0,13.0,14.0,68.0,67.0,133.0,134.0,57.0,57.0,165.0,45.0,4.11,12.32,5.2785,192.0,19.0,9.0,remediation_light
384,50.854414,29.524199,2222,25.8,4.0,4.0,19.0,21.0,52.0,52.0,134.0,133.0,65.0,65.0,167.0,1.8,7.44,12.459999999999999,0.5839500000000001,230.0,15.0,15.0,remediation_light
385,50.84633,29.72407,2266,8.06,8.0,8.0,20.0,22.0,48.0,48.0,126.0,125.0,69.0,69.0,119.0,23.0,4.71,18.27,2.754,108.0,18.0,7.0,remediation_light
386,50.8461,29.7384,2269,6.66,6.0,6.0,18.0,19.0,47.0,47.0,126.0,115.0,69.0,69.0,120.0,13.7,5.18,14.77,2.6944999999999997,88.0,7.0,6.0,remediation_light
387,50.846,29.9565,2286,6.36,4.0,4.0,18.0,19.0,60.0,60.0,137.0,135.0,65.0,65.0,129.0,6.6,5.58,31.29,5.967,170.0,14.0,10.0,remediation_light
388,50.84558,29.98077,2289,3.33,3.0,4.0,18.0,19.0,61.0,61.0,133.0,131.0,65.0,65.0,131.0,3.6,6.56,29.54,10.795,151.0,12.0,11.0,remediation_light
389,50.84552,30.06597,2297,2.59,4.0,4.0,15.0,16.0,49.0,49.0,131.0,130.0,67.0,67.0,126.0,13.2,5.78,18.06,8.4575,120.0,10.0,7.0,remediation_light
390,50.84613,30.08079,2300,4.14,5.0,4.0,15.0,15.0,45.0,46.0,132.0,132.0,68.0,68.0,123.0,10.4,5.27,18.06,5.3125,150.0,13.0,10.0,remediation_light
391,50.84361,29.8196,2309,5.84,7.0,7.0,16.0,18.0,57.0,58.0,125.0,126.0,61.0,61.0,122.0,39.5,4.49,15.329999999999998,3.1959999999999997,50.0,7.0,4.0,remediation_light
392,50.84024,29.53695,2316,16.6,4.0,4.0,17.0,19.0,58.0,57.0,133.0,132.0,63.0,63.0,158.0,11.5,5.64,15.189999999999998,1.1135,207.0,19.0,11.0,remediation_light
393,50.8405,29.54701,2318,13.0,4.0,4.0,17.0,19.0,60.0,60.0,135.0,134.0,63.0,63.0,158.0,6.6,5.51,17.29,1.615,156.0,15.0,8.0,remediation_light
394,50.84052,29.67177,2324,1.98,4.0,4.0,19.0,20.0,56.0,56.0,131.0,129.0,65.0,65.0,140.0,16.9,4.68,16.17,9.944999999999999,233.0,14.0,13.0,remediation_light
395,50.84004,29.94798,2330,4.37,3.0,3.0,16.0,17.0,63.0,63.0,133.0,132.0,62.0,62.0,127.0,13.4,5.94,34.44,9.605,190.0,13.0,12.0,remediation_light
396,50.83739,30.07978,2333,3.49,5.0,4.0,15.0,16.0,53.0,54.0,135.0,135.0,68.0,68.0,122.0,15.5,5.47,18.97,6.6045,250.0,25.0,19.0,remediation_light
397,50.837058,30.052328,2335,16.5,6.0,6.0,16.0,16.0,54.0,54.0,131.0,129.0,63.0,63.0,129.0,20.4,4.93,27.159999999999997,1.9975,99.0,11.0,6.0,remediation_light
398,50.83717,29.80961,2353,10.3,5.0,5.0,19.0,20.0,61.0,61.0,129.0,126.0,65.0,66.0,126.0,15.7,5.59,21.279999999999998,2.5075000000000003,140.0,7.0,8.0,remediation_light
399,50.83714,29.66121,2368,12.2,3.0,3.0,19.0,20.0,56.0,56.0,134.0,132.0,66.0,66.0,143.0,7.3,5.89,19.669999999999998,1.9635,70.0,8.5,5.0,remediation_light
400,50.83716,29.64882,2371,8.19,3.0,3.0,19.0,20.0,54.0,55.0,135.0,134.0,63.0,63.0,143.0,6.3,6.27,16.939999999999998,2.516,129.0,15.0,8.0,remediation_light
401,50.83403,29.52908,2386,18.0,4.0,4.0,16.0,17.0,59.0,59.0,131.0,131.0,62.0,62.0,161.0,4.7,6.48,22.189999999999998,1.496,271.0,20.0,18.0,remediation_light
402,50.83419,29.55745,2388,13.5,4.0,4.0,17.0,19.0,56.0,57.0,137.0,136.0,63.0,63.0,155.0,8.0,5.84,16.729999999999997,1.5045,196.0,18.0,12.0,remediation_light
403,50.83407,29.79894,2396,7.53,5.0,5.0,18.0,20.0,55.0,55.0,126.0,128.0,70.0,70.0,122.0,4.9,6.79,29.54,4.7685,74.0,5.0,5.0,remediation_light
404,50.833328,29.937748,2398,4.18,4.0,4.0,12.0,14.0,76.0,78.0,131.0,132.0,58.0,58.0,145.0,15.3,5.38,28.629999999999995,8.33,60.0,7.0,5.0,remediation_light
405,50.83024,29.78474,2406,10.3,7.0,7.0,17.0,19.0,60.0,60.0,117.0,120.0,65.0,65.0,123.0,15.5,4.87,18.759999999999998,2.2184999999999997,44.0,6.0,4.0,remediation_light
406,50.831086,29.771498,2409,14.9,8.0,9.0,15.0,16.0,61.0,61.0,128.0,128.0,63.0,63.0,122.0,16.6,5.36,17.849999999999998,1.4535,50.0,5.0,4.0,remediation_light
407,50.83147,29.519772,2413,17.8,4.0,4.0,16.0,18.0,62.0,62.0,132.0,132.0,60.0,60.0,160.0,21.4,4.99,20.58,1.4109999999999998,164.0,15.0,10.0,remediation_light
408,50.82844,29.523211,2414,14.6,3.0,4.0,14.0,16.0,66.0,66.0,132.0,132.0,61.0,61.0,161.0,9.2,5.8,13.51,1.122,117.0,11.0,7.0,remediation_light
409,50.82792,29.56786,2416,34.9,3.0,3.0,17.0,19.0,55.0,54.0,137.0,136.0,61.0,61.0,153.0,3.3,6.44,16.939999999999998,0.5882,141.0,12.0,8.0,remediation_light
410,50.828065,29.595381,2418,30.8,3.0,3.0,15.0,16.0,67.0,67.0,135.0,134.0,64.0,63.0,132.0,18.8,5.31,12.739999999999998,0.50235,140.0,8.0,8.0,remediation_light
